sample,Noncoding,alpha_IIIa_secreted_candidate,alpha_IIIb,alpha_IIIc,alpha_IIIc_truncated,alpha_truncated,beta_IIIa_secreted_candidate,beta_IIIb,beta_IIIc,dominant_negative_candidate,ultrashort_truncated
CDS-rBL8MO,0.265312,0.0,0.014424,0.22320199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-rBpvdB,24.576555,0.0,0.024265,7.830145,0.0,0.0,0.0,21.819638,26.577766,0.0,0.354139
CDS-rFGJL7,18.261198,0.0,0.0,13.131286000000001,0.051757,0.0,0.0,12.647208,18.078611000000002,0.198018,0.232851
CDS-rFeOru,105.45356699999999,0.0,0.0,61.637812,0.268424,0.454505,0.0,0.0,30.33408,0.0,5.219808
CDS-rGD2bQ,1.218424,0.0,0.0,0.202659,0.0,0.0,0.0,0.908238,0.171622,0.0,0.0
CDS-rHSUTN,79.310946,0.0,0.029061,38.93726,0.0,0.0,0.0,2.077558,0.886088,0.0,0.0
CDS-rJyuX9,25.369295,0.0,0.0,12.338173,0.087697,0.065751,0.0,18.910592,26.895406,0.091947,0.9241379999999999
CDS-rKR8HJ,11.271765,0.0,0.0,5.276601,0.0,0.0,0.0,8.114699,13.510703000000001,0.027745,0.0
CDS-rMvaXp,0.358666,0.0,0.0,0.072719,0.0,0.03733,0.0,0.0,0.123242,0.0,0.0
CDS-rNNvVD,27.928316,0.0,0.02704,16.525303,0.0,0.0,0.0,13.981925,8.906935,0.0,0.53664
CDS-rOerXt,0.455588,0.0,0.0,0.5825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-rSnDEC,27.53035,0.0,0.0,12.475465000000002,0.150388,0.0,0.0,1.25035,13.144646999999999,0.0,0.0
CDS-rVT0Vi,0.101845,0.0,0.0,0.318121,0.0,0.0,0.0,0.0,0.0,0.0,0.03108
CDS-rVYo08,0.043828,0.0,0.005771,0.037253999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-rYurDd,0.297498,0.0,0.0,0.41375,0.0,0.0,0.0,0.0,0.093311,0.0,0.0
CDS-raJ5tU,17.516786,0.0,0.0,12.265001,0.0,0.0,0.0,14.389432,14.862076,0.063078,0.166857
CDS-reisbm,23.293713,0.0,0.0,8.619112,0.0,0.0,0.0,0.070077,7.788188,0.0,0.117573
CDS-rg2Upb,36.729492,0.0,0.0,12.003768,0.0,0.0,0.0,1.720544,11.421819,0.0,5.472148
CDS-rl2zjr,0.316134,0.0,0.0,0.050481,0.0,0.0,0.0,0.0,0.112166,0.0,0.078914
CDS-rmDvY2,57.843671,0.0,0.0,23.273864,0.0,0.0,0.0,2.884472,11.75394,0.0,4.101232
CDS-rqcIYT,332.551848,0.0,0.0,183.23285900000002,0.204927,0.115516,0.0,188.299022,109.400391,0.0,20.043917
CDS-rqkBOD,20.39064,0.0,0.016523,5.387541,0.210167,0.0,0.0,3.133549,5.2525189999999995,0.0,1.538114
CDS-rtHoS6,60.646765,0.0,0.0,33.245601,0.573304,0.0,0.0,1.398601,10.175611,0.046909,1.6076
CDS-rub2mh,1.62071,0.0,0.0,1.2579770000000001,0.089721,0.0,0.0,0.0,0.124329,0.0,0.0
CDS-rv4WfA,11.114884,0.0,0.0,7.669787,0.016557,0.030287,2.009945,0.788777,7.267009,0.0,2.055419
CDS-rvJWWm,59.563509,0.0,0.0,52.653138,0.0,0.0,0.0,16.911385,13.948566,0.0,4.336673
CDS-rycrnT,17.771792,0.0,0.0,9.588714,0.102983,0.0,1.291221,0.957244,5.126197,0.0,4.453176999999999
CDS-rzV1rs,63.859539,0.0,0.0,28.742934,0.207042,0.11584,0.0,6.309687,23.239032999999996,0.0,5.37224
CDS-rzsxBi,89.654774,0.0,0.0,41.699816,0.745566,0.0,9.558481,1.497841,12.244826999999999,0.0,5.464289
CDS-s1XCjl,10.798527,0.0,0.009342,3.237008,0.0,0.0,0.0,2.228303,0.365519,0.0,0.0
CDS-s2PJJo,4.344352,0.0,0.0,1.5727499999999999,0.0,0.0,0.0,0.848404,3.902725,0.0,0.0
CDS-s5UkkD,0.160857,0.0,0.0,0.118103,0.0,0.0,0.0,0.0,0.111764,0.0,0.0
CDS-s6boG4,66.307252,0.0,0.0,31.099551,0.415867,0.146535,0.0,4.315963,31.465542,0.032331,11.473502
CDS-s7isGj,0.08299200000000001,0.0,0.0,0.066368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-sDP3E2,15.309901,0.0,0.0,8.650503,0.0,0.0,0.0,0.616731,2.3382810000000003,0.0,0.0
CDS-sGZY3b,0.077878,0.0,0.0,0.111609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-sGiqBw,1.5030810000000001,0.0,0.0,1.44042,0.0,0.0,0.0,0.963065,1.047063,0.0,0.0
CDS-sHAZvb,0.24099700000000002,0.0,0.0,0.060276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-sHCeEg,192.773406,0.0,0.0,126.81033599999999,1.087944,0.137914,11.562666,1.69932,72.28860700000001,0.0,11.507816
CDS-sIZ2nd,0.07661899999999999,0.0,0.0,0.087349,0.0,0.0,0.0,0.0,0.103599,0.0,0.0
CDS-sK89w4,4.089342,0.182671,0.0,1.08644,0.0,0.0,0.0,0.539983,0.36794,0.0,0.325237
CDS-sL9SP0,0.610513,0.0,0.0,0.323491,0.0,0.0,0.0,0.0,0.066845,0.0,0.021268
CDS-sLWcCS,14.851446,0.0,0.0,8.024619999999999,0.0,0.0,0.0,1.103578,0.579631,0.0,0.0
CDS-sLY9Ku,17.257395000000002,0.0,0.0,12.338952,0.0,0.0,0.0,18.700713,22.964681,0.0,0.593006
CDS-sNoQhm,17.122134,0.0,0.0,14.607296999999999,0.094259,0.0,0.0,2.714148,1.010276,0.0,0.0
CDS-sPzkOT,0.465241,0.0,0.0,0.361927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-sQ4eSI,0.040515999999999996,0.0,0.009225,0.011912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-sSPIRU,26.718771999999998,0.0,0.0,17.413958,0.0,0.0,0.0,3.208846,0.67804,0.060443,0.0
CDS-sTg7A7,11.389598,0.0,0.0,5.811304,0.017666,0.0,0.0,4.887417,5.647724,0.021024,1.792204
CDS-sTyRIs,2.244149,0.0,0.0,1.119712,0.0,0.0,0.0,0.0,1.106909,0.0,0.0
CDS-saPAgx,49.114343,0.0,0.0,21.932612,0.128291,0.0,0.0,2.79493,6.088606,0.0,1.75546
CDS-sbn97D,0.895779,0.0,0.0,0.384405,0.0,0.0,0.0,0.0,1.260247,0.0,0.0
CDS-sgaicS,0.848722,0.0,0.0,0.45530600000000004,0.0,0.0,0.0,1.10772,0.07934,0.0,0.0
CDS-sjzssj,21.021494999999998,0.0,0.0,7.5647329999999995,0.0,0.0,0.0,0.718022,1.697699,0.0,0.871378
CDS-slxBP3,0.115549,0.0,0.0,0.13739400000000002,0.0,0.0,0.0,0.0,0.161332,0.0,0.0
CDS-smQgbV,10.294872999999999,0.0,0.0,7.6177719999999995,0.248713,0.0,0.0,5.824073,12.641979,0.0,0.0
CDS-sqzvxi,49.460084,0.0,0.0,37.808627,0.0,0.021746,0.0,0.0,1.1714760000000002,0.0,2.014924
CDS-srDwv2,15.757948,0.0,0.0,13.805237,0.0,0.0,0.0,2.994056,0.0,0.0,0.117614
CDS-stqJcz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-su2dh6,0.08341,0.0,0.0,0.064422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-sv00Oy,21.350884,0.0,0.0,4.19558,0.0,0.106274,0.0,8.976741,12.681358,0.0,3.527405
CDS-szUeVy,66.86008,0.0,0.0,12.264370000000001,0.0,0.0,0.0,8.175298,8.848227,0.0,2.761023
CDS-t3DOpl,24.143613,0.0,0.0,17.22179,0.0,0.0,0.0,0.0,2.762174,0.0,0.531317
CDS-t3a0sh,22.080122,0.0,0.0,8.624801,0.023235,0.0,0.0,2.242488,6.648947000000001,0.0,1.985424
CDS-t52EUT,25.260211,0.0,0.0,9.252703,0.0,0.0,0.0,2.449785,3.064204,0.0,0.0
CDS-t6aY94,0.12370800000000001,0.0,0.0,0.09813,0.0,0.0,0.0,0.0,0.097987,0.0,0.0
CDS-t7PJ1u,0.1172,0.0,0.0,0.054944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-tC3De2,7.255628,0.0,0.0,7.7541850000000005,0.0,0.0,0.0,3.236036,1.594803,0.0,0.079724
CDS-tFmKRS,1.073647,0.0,0.011625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-tFstg0,76.92347,0.0,0.0,70.811556,0.196575,0.0,12.345116,0.0,1.655125,0.0,0.0
CDS-tGTVG6,0.106685,0.0,0.0,0.036942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-tHttrX,46.658839,0.0,0.0,25.551786,0.0,0.0,0.0,0.828417,0.0,0.0,0.256886
CDS-tIYuaT,1.538659,0.0,0.0,0.645496,0.042447,0.0,0.0,0.032845,0.371524,0.0,0.0
CDS-tMYBtm,38.770795,0.0,0.0,36.282274,0.21793,0.063768,0.0,29.967396,22.96059,0.0,0.266789
CDS-tOLNfv,9.664909,0.0,0.0,6.687695000000001,0.0,0.0,0.0,0.99976,1.938551,0.0,0.0
CDS-tPJ7Zl,42.847175,0.0,0.0,19.140597,0.029505,0.0,0.0,1.471915,5.94129,0.0,0.153087
CDS-tQN8Cl,22.087588,0.0,0.0,10.055203,0.013149,0.0,0.0,0.333438,2.28968,0.014447,0.0
CDS-tSTMSW,9.062888000000001,0.0,0.0,2.953303,0.0,0.0,0.0,6.373694,6.272493000000001,0.0,0.353755
CDS-tTwJLo,33.599141,0.0,0.0,11.354505999999999,0.0,0.0,0.0,0.0,1.630879,0.0,1.332504
CDS-tUYHoc,2.175763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111132,0.0,0.0
CDS-tVNX6u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-tW2i9O,38.847193,0.0,0.0,14.633504,0.0,0.0,0.0,1.823491,2.775423,0.0,1.985931
CDS-tYkBcE,14.609871,0.0,0.0,7.5489690000000005,0.043952,0.0,0.0,1.014075,9.531139,0.0,0.0
CDS-tdMg3L,5.992342,0.0,0.0,5.648555,0.0,0.0,0.0,0.271166,1.125363,0.0,0.0
CDS-tdjpc6,0.139646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-te184v,38.335708,0.0,0.0,23.553037999999997,0.219582,0.0,0.0,29.216436,18.175846,0.0,0.375047
CDS-tiHHDk,12.552614,0.0,0.0,5.9645790000000005,0.0,0.0,0.0,0.563148,0.569614,0.0,0.0
CDS-tiQV3g,33.271183,0.0,0.0,16.978023,0.0,0.41107,0.0,3.127895,23.115623999999997,0.0,11.124018999999999
CDS-tkooFY,9.991263,0.0,0.0,12.384924999999999,0.0,0.0,0.0,9.51303,10.301119,0.0,0.254658
CDS-tlQgy7,1.606006,0.0,0.047705,1.028266,0.0,0.0,0.0,0.0,0.132583,0.0,0.0
CDS-tn5dE2,26.66974,0.0,0.0,9.934201,0.0,0.121573,0.0,24.624416,23.787568999999998,0.042573,11.370388
CDS-toXvCR,2.124819,0.0,0.0,0.597684,0.0,0.0,0.0,0.781146,1.52394,0.0,0.0
CDS-tqsifA,3.399893,0.0,0.011117,0.656635,0.0,0.0,0.0,0.797144,0.0,0.0,0.0
CDS-trJFrA,0.296033,0.0,0.0,0.114375,0.0,0.0,0.0,0.039052,0.0,0.0,0.0
CDS-txl6C9,1.759417,0.0,0.0,0.795505,0.0,0.0,0.0,0.0,2.130116,0.0,0.0
CDS-u5AJZG,5.727848,0.0,0.0,2.346252,0.0,0.0,0.0,5.94675,7.575639000000001,0.0,0.141967
CDS-u6wQWz,9.358305,0.0,0.0,9.850578,0.0,0.0,0.0,0.0,0.240847,0.0,0.0
CDS-uAEC1D,1.611841,0.0,0.0,0.855373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-uCADVC,0.355129,0.0,0.0,0.254239,0.0,0.0,0.0,0.586348,0.19692,0.0,0.0
CDS-uCJH8M,3.1851410000000002,0.0,0.0,1.828025,0.0,0.0,0.0,0.0,0.105305,0.0,0.0
CDS-uDM0sh,0.823246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-uEGEu7,69.836053,0.0,0.0,34.112144,0.229947,0.0,0.0,3.102376,34.101913,0.0,4.116765
CDS-uLBjIZ,2.978727,0.0,0.0,1.741005,0.0,0.0,0.0,0.0,1.846243,0.0,0.382012
CDS-uLkyQC,21.257282,0.0,0.0,10.985206999999999,0.0,0.0,0.0,0.241378,6.346280999999999,0.0,0.841591
CDS-uN5vxj,0.350874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-uNAcAR,26.154081,0.0,0.0,9.002936,0.0,0.703939,0.0,13.701918,17.400055000000002,0.0,5.485672
CDS-uNHVf1,18.048954,0.0,0.0,13.923621,0.065813,0.0,0.0,0.0,3.0905430000000003,0.0,0.0
CDS-uNIM1z,14.243798,0.0,0.0,8.014016999999999,0.186348,0.0,0.0,20.065132,32.980529000000004,0.0,1.197779
CDS-uNNTgV,28.808242,0.0,0.0,12.713237,0.0,0.237168,0.0,27.71223,27.258808,0.0,5.726605
CDS-uNf4sU,7.917002,0.0,0.0,14.067198999999999,0.0,0.0,0.0,0.0,2.875906,0.0,0.0
CDS-uOhXKQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-uQRPW9,5.4849440000000005,0.0,0.0,5.083715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-uRphL1,13.616773,0.0,0.0,4.565584,0.0,0.0,0.0,10.114264,12.192178,0.0,1.607032
CDS-uSgiiz,42.764293,0.0,0.0,28.947472,0.074218,0.0,0.0,0.0,2.188595,0.0,0.0
CDS-uUP01E,37.832727,0.0,0.0,5.231647,0.322233,0.0,0.0,14.222849,28.018472,0.0,6.354038999999999
CDS-uWa4ka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-uXLkhN,7.781860999999999,0.0,0.0,5.140802,0.0,0.0,0.0,0.0,0.382677,0.0,0.0
CDS-uXOGvD,1.738343,0.0,0.0,1.62766,0.0,0.0,0.0,0.0,0.47909999999999997,0.0,0.0
CDS-uXvN3n,12.022937,0.0,0.0,6.3602479999999995,0.0,0.0,0.0,8.611906,15.504284,0.0,1.769294
CDS-uYB5i9,35.363287,0.0,0.0,13.221572,0.0,0.0,0.0,1.35384,3.132869,0.196569,3.445958
CDS-uYJazi,17.824634,0.0,0.0,9.121319,0.078041,0.0,0.0,0.71462,6.7729,0.0,6.035443000000001
CDS-uYpb69,7.507667,0.0,0.0,4.352231,0.0,0.0,0.0,8.102208,6.635807,0.0,0.0
CDS-uZkOsD,7.605735999999999,0.0,0.0,4.828549,0.0,0.0,0.0,0.839101,0.0,0.0,0.0
CDS-uaTWEq,0.004135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-uaenVf,23.221828000000002,0.0,0.0,40.734386,0.0,0.0,0.0,3.393475,3.9753309999999997,0.0,0.120849
CDS-ucTHG6,16.560635,0.0,0.0,6.4631739999999995,0.0,0.0,0.0,0.0,4.9217509999999995,0.0,4.162315
CDS-ugq3tZ,62.624536,0.0,0.0,15.408747,0.0,0.0,0.0,2.545961,14.487164,0.027025,5.181002
CDS-uhwr2Y,12.127008,0.0,0.0,2.70267,0.0,0.0,2.909364,0.0,1.279509,0.0,1.830014
CDS-uklIqs,55.593018,0.0,0.0,14.364968000000001,0.0,0.198909,0.0,6.710486,3.796349,0.0,0.0
CDS-umKTmO,0.11885000000000001,0.0,0.0,0.202958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-unVdbx,40.323125,0.0,0.0,14.234251,0.024594,0.0,0.0,1.666856,14.582853,0.080142,4.660354999999999
CDS-utyylb,24.332207,0.0,0.0,11.369322,0.0,0.0,0.0,0.896421,1.0705,0.0,0.0
CDS-uwJoqq,16.378806,0.0,0.0,7.602431,0.017468,0.0,0.0,0.864762,8.972766,0.0,3.282302
CDS-uweJFN,64.582972,0.0,0.0,17.749128,0.225422,0.068305,0.0,30.613732,73.25703,0.0,1.2412290000000001
CDS-uxanl1,72.37385,0.0,0.0,31.866616,0.34032,0.248292,0.0,2.986366,50.585226999999996,0.0,10.029247
CDS-uyXB0T,92.770948,0.0,0.0,25.635012,0.096342,0.0,12.365619,2.021862,6.237195,0.022702,5.319134
CDS-uzn0Xp,9.511568,0.0,0.0,3.0773669999999997,0.0,0.0,0.0,0.643348,3.209866,0.025831,0.866146
CDS-v0gXfD,37.05924,0.0,0.0,14.897557999999998,0.0,0.081599,7.101055,2.131879,21.058325,0.0,0.094802
CDS-v0ocx9,23.861475000000002,0.0,0.0,19.621651999999997,0.227797,0.0,0.0,26.270858,47.150951,0.012572,2.713946
CDS-v2PBAt,0.039208,0.0,0.0,0.103799,0.0,0.0,0.0,0.0,0.054548,0.0,0.0
CDS-v2oIUz,468.617227,0.031372,0.0,128.183441,1.098853,0.0,0.0,20.126148,19.748495000000002,0.027384,1.987241
CDS-v3Bp3h,5.703857,0.0,0.0,4.587156,0.0,0.0,0.0,2.806042,1.715345,0.0,0.0
CDS-v3J4pA,63.362683000000004,0.0,0.0,25.560930000000003,0.677896,0.123982,0.0,4.456568,34.367193,0.065507,9.781466
CDS-v70w0x,7.093838,0.0,0.0,4.458519,0.0,0.0,0.0,0.396963,0.613015,0.171946,0.0
CDS-v7lM28,0.07819599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.058737,0.059851,0.0,0.0
CDS-v8VXDq,0.291955,0.0,0.0,0.401742,0.0,0.0,0.639177,0.619958,0.246676,0.0,0.0
CDS-vAs6Hq,29.457853,0.0,0.0,22.409353,0.0,0.0,0.0,0.268846,4.4654039999999995,0.0,0.117727
CDS-vD7A57,28.34525,0.0,0.0,17.001234,0.178021,0.0,0.0,0.33355,1.732237,0.0,0.312004
CDS-vFAqId,22.616892,0.0,0.0,13.799476,0.186439,0.0,0.0,16.542469,11.998609,0.0,2.235632
CDS-vGPMxn,0.0,0.0,0.0,0.080886,0.0,0.0,0.0,0.156936,0.0,0.0,0.0
CDS-vJj3Ml,2.343798,0.0,0.0,0.567684,0.0,0.0,0.0,0.0,0.386572,0.0,0.0
CDS-vKfDWg,31.613608,0.0,0.0,12.789036000000001,0.0,0.342424,0.0,0.0,4.9167689999999995,0.149107,10.541385
CDS-vKtCqC,8.239459,0.0,0.0,1.2383769999999998,0.0,0.0,0.0,3.495424,4.272614000000001,0.0,0.108017
CDS-vQfo3A,6.9994119999999995,0.0,0.019668,2.0443040000000003,0.042449,0.0,0.0,0.658806,0.277637,0.0,0.0
CDS-vSwTLJ,0.891762,0.0,0.0,0.739948,0.0,0.0,0.0,0.0,0.319152,0.0,0.0
CDS-vT9qzq,36.325457,0.0,0.0,12.175618,0.32449,0.085674,0.0,30.220393,49.933910000000004,0.0,3.883709
CDS-vTPNQG,2.706299,0.0,0.0,1.186461,0.0,0.0,0.0,2.421756,5.171311,0.0,0.127932
CDS-vTYB6a,20.207226,0.0,0.0,11.718179000000001,0.0,0.0,0.0,0.297347,0.0,0.0,0.0
CDS-vTvpkJ,35.959341,0.0,0.0,18.560906,0.0,0.0,0.0,0.0,0.6885720000000001,0.0,0.0
CDS-vW2r0r,6.570508,0.0,0.0,2.058202,0.319288,0.0,0.0,0.0,0.786715,0.0,0.0
CDS-vW4GaW,0.091711,0.0,0.0,0.043954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-vZlJ5D,2.324714,0.0,0.0,0.6819259999999999,0.0,0.0,0.0,0.352409,0.195692,0.0,0.0
CDS-vZxiVy,10.21778,0.0,0.0,4.400619000000001,0.0,0.0,0.0,0.0,2.054143,0.0,2.13181
CDS-vbgAme,10.850709,0.0,0.0,6.675542999999999,0.0,0.0,0.0,0.885558,1.17707,0.0,0.0
CDS-vbwMrk,15.702632,0.0,0.0,12.009598999999998,0.059599,0.0,0.0,1.253019,3.4769590000000004,0.0,0.0
CDS-vdwRE4,6.323608,0.0,0.0,2.922475,0.0,0.0,0.0,0.0,0.870538,0.0,0.0
CDS-vf6e4w,0.114196,0.0,0.054458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-vfqfKX,18.192731000000002,0.0,0.0,7.597379,0.159386,0.0,0.0,2.091223,6.875187,0.0,4.394129
CDS-vi6XWm,131.896084,0.0,0.0,43.902797,0.360768,0.435705,0.0,4.951186,30.23224,0.038408,10.897707
CDS-viAR5R,12.334522,0.0,0.0,9.59554,0.0,0.0,0.0,8.753366,5.458731,0.039428,0.0
CDS-viqSs1,9.169554,0.0,0.0,4.799626,0.0,0.0,0.0,0.316984,8.39026,0.0,0.0
CDS-vkbf2b,105.251431,0.0,0.0,12.351552,0.0,0.0,0.0,25.373512,47.131023,0.0,18.707532
CDS-vls2Uk,5.2672099999999995,0.0,0.0,1.28844,0.0,0.0,0.0,0.0,0.321614,0.0,0.0
CDS-vu73Ub,2.879615,0.0,0.0,1.600488,0.0,0.0,0.0,0.0,0.061401,0.006337,0.0
CDS-vwaU31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-vwz8H9,87.901019,0.193167,0.0,7.892151000000001,0.0,0.0,0.0,5.60368,0.0,0.0,0.0
CDS-vx4Xvs,28.291884,0.0,0.0,18.858835,0.06236,0.0,0.0,1.810268,11.705673,0.0,2.259545
CDS-vxTqNJ,193.230881,0.0,0.0,41.463917,0.0,0.0,0.0,5.601959,0.0,0.0,1.942645
CDS-vyE84p,10.574755,0.0,0.0,4.3739289999999995,0.0,0.0,0.0,6.219929,9.335614,0.0,0.0
CDS-w0EwK7,23.086401,0.0,0.0,9.288692000000001,0.0,0.0,0.0,4.898898,2.200075,0.0,0.304444
CDS-w1mKlb,4.105036,0.0,0.0,2.793364,0.0,0.0,0.0,0.0,0.0,0.0,2.012502
CDS-w2nMBF,3.9597510000000002,0.0,0.024105,3.4118899999999996,0.0,0.0,0.0,1.354168,0.236085,0.0,0.0
CDS-w5HLuQ,0.731655,0.0,0.0,0.395455,0.0,0.0,0.0,0.0,0.596892,0.0,0.0
CDS-w6dGaX,109.826569,0.0,0.0,36.063885,1.177582,0.050936,8.843735,6.671985,35.185322,0.0,14.18099
CDS-w6n3ZR,82.837436,0.0,0.0,34.043024,0.211754,0.0,0.0,4.358808,13.417053,0.0,0.734349
CDS-w7SABW,10.353444,0.0,0.0,8.17791,0.18817,0.0,0.0,3.711038,4.075735,0.0,0.0
CDS-w7hpYs,0.485784,0.0,0.0,0.562656,0.0,0.0,0.0,0.0,0.117833,0.0,0.0
CDS-w7vLhJ,7.409311,0.0,0.0,3.038126,0.0,0.0,0.0,0.0,0.964735,0.0,0.0
CDS-w8XEW0,35.6079,0.0,0.0,13.303353999999999,0.0,0.0,0.0,2.182739,1.363347,0.0,0.0
CDS-w8zQSM,14.462088,0.0,0.0,7.077658,0.0,0.0,0.0,1.48257,4.584797,0.0,0.0
CDS-w9uSIR,3.188328,0.0,0.0,1.433664,0.0,0.0,0.0,1.322621,0.051939,0.0,0.0
CDS-wB00pz,17.379423,0.0,0.0,7.600965,0.0,0.0,0.0,1.783528,3.1478089999999996,0.0,0.0
CDS-wBUuHs,21.910027,0.0,0.0,8.578688999999999,0.0,0.0,0.0,9.138125,32.484339,0.0,0.964669
CDS-wBx7q2,89.371996,0.0,0.0,60.521513,0.716573,0.0,0.0,0.0,22.935374,0.045114,22.225058
CDS-wDuOP9,3.098248,0.0,0.0,0.8084889999999999,0.0,0.0,0.0,1.693188,2.643656,0.0,0.0
CDS-wEPFRD,166.95719,0.0,0.0,34.930351,0.161153,0.0,3.478624,12.359626,37.05867,0.0,3.53271
CDS-wEZCLV,258.109218,0.0,0.0,108.69391399999999,0.061472,0.0,0.0,34.629519,10.325818,0.010449,1.5478959999999997
CDS-wFt8oa,24.287657,0.0,0.721899,25.658679,0.0,0.0,0.0,0.0,2.118851,0.0,0.0
CDS-wLk8ue,18.955285,0.0,0.0,5.2285770000000005,0.0,0.0,0.155317,1.478285,2.547419,0.0,1.317699
CDS-wLmEY9,2.005792,0.0,0.0,1.444119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-wMFVnW,1.591705,0.0,0.0,1.989078,0.0,0.0,0.0,3.503776,3.602958,0.0,0.0
CDS-wMNRwd,48.270344,0.0,0.0,22.195255000000003,0.169037,0.0,0.0,5.689454,28.345807999999998,0.0,4.992085
CDS-wMSwK1,0.325377,0.0,0.0,0.086476,0.0,0.0,0.0,0.0,0.0,0.0,0.265466
CDS-wMpD3i,1.512259,0.0,0.0,0.131154,0.0,0.0,0.0,0.586977,0.0,0.0,0.0
CDS-wOhkVB,0.159699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066223,0.0,0.0
CDS-wPO0oy,3.1063460000000003,0.0,0.0,1.13373,0.0,0.0,0.0,1.916798,5.000331,0.0,0.0
CDS-wTztJJ,92.43885999999999,0.0,0.0,38.003283,0.277802,0.0,0.0,0.927843,27.620745,0.0,14.372361999999999
CDS-wXtYkc,63.526097,0.0,0.0,18.881012,0.0,0.0,0.0,6.844412,4.618024,0.0,1.700258
CDS-wZ3uBQ,19.247549,0.0,0.0,8.778887,0.0,0.0,0.0,0.0,6.038299,0.0,0.891112
CDS-wZ51zr,32.440247,0.0,0.0,19.326890000000002,0.074907,0.0,0.0,0.0,0.649231,0.0,0.0
CDS-wZELb5,0.732465,0.0,0.0,0.394819,0.0,0.0,0.0,0.0,0.596587,0.0,0.0
CDS-wbTRcN,0.86784,0.0,0.0,0.480788,0.0,0.0,0.0,0.0,0.473902,0.0,0.38868
CDS-wbdHkS,43.667653,0.0,0.0,12.95063,0.0,0.0,0.0,3.707214,8.298677,0.0,1.56893
CDS-wcObNA,0.299884,0.0,0.060763,0.156612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-wchkLQ,63.356719999999996,0.0,0.0,26.496294,0.03164,0.0,0.0,2.410041,27.708372,0.0,10.512179
CDS-whcdQ3,40.119356999999994,0.0,0.0,12.880131,0.105093,0.0,5.781062,0.649261,11.180826,0.033677,2.255793
CDS-wjSDgp,24.893912,0.0,0.0,10.66403,0.021723,0.0,0.0,0.0,14.482948,0.0,2.788399
CDS-wl2NKE,0.053389,0.0,0.0,0.092726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-wnrEWx,41.838094,0.0,0.0,15.951338999999999,0.271614,0.0,0.0,0.465729,26.881266,0.0,3.024489
CDS-woi89P,57.471616999999995,0.0,0.0,24.196284,0.347766,0.270348,0.0,3.197327,26.533240000000003,0.0,14.792293
CDS-wsWPxR,0.109458,0.0,0.0,0.041688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-wuzzqk,50.405064,0.0,0.0,35.292836,0.0,0.309154,0.0,2.40586,4.982256,0.0,0.0
CDS-wyN9Yu,37.891571,0.0,0.0,22.300469999999997,0.0,0.0,0.0,0.554408,2.850637,0.0,0.0
CDS-x4WCBy,17.385792,0.0,0.0,7.084978,0.135472,0.0,0.0,0.0,3.980811,0.0,0.0
CDS-x4edjw,40.971507,0.0,0.0,14.327079,0.020271,0.0,0.0,2.752565,7.843774,0.0,1.133545
CDS-x7Ozbr,0.725542,0.0,0.0,0.640829,0.0,0.0,0.0,0.679926,0.375855,0.0,0.0
